FITS_FBA73546_pass_barcode61_af591219_c9d44752_0_trimmed_5ca5b593-76c9-4567-bb46-a1d847565c1c	233 bp.	SSU: 1-55	ITS1: 56-233	5.8S: Not found	ITS2: Not found	LSU: Not found	Broken or partial sequence, no 5.8S! 
18S_FBA73546_pass_barcode61_af591219_c9d44752_1_trimmed_d8e445af-5d79-4006-ba4f-aab35bb039f5	159 bp.	SSU: 1-156	ITS1: 157-159	5.8S: Not found	ITS2: Not found	LSU: Not found	Broken or partial sequence, no 5.8S! 
18S_FBA73546_pass_barcode61_af591219_c9d44752_1_trimmed_5289c003-78a7-4cf8-8e3a-3e334e1d1ec9	160 bp.	SSU: 1-157	ITS1: 158-160	5.8S: Not found	ITS2: Not found	LSU: Not found	Broken or partial sequence, no 5.8S! 
18S_FBA73546_pass_barcode61_af591219_c9d44752_1_trimmed_7ee66eda-018b-4deb-a6d3-52f87483a32b	154 bp.	SSU: 1-151	ITS1: 152-154	5.8S: Not found	ITS2: Not found	LSU: Not found	Broken or partial sequence, no 5.8S! 
18S_FBA73546_pass_barcode61_af591219_c9d44752_1_trimmed_dd09ab7b-b279-490f-b75c-b790ad7f6e32	154 bp.	SSU: 1-149	ITS1: 150-154	5.8S: Not found	ITS2: Not found	LSU: Not found	Broken or partial sequence, no 5.8S! 
18S_FBA73546_pass_barcode61_af591219_c9d44752_1_trimmed_227a75ce-0f42-4ab7-a4d2-17d3109e6235	157 bp.	SSU: 1-152	ITS1: 153-157	5.8S: Not found	ITS2: Not found	LSU: Not found	Broken or partial sequence, no 5.8S! 
18S_FBA73546_pass_barcode61_af591219_c9d44752_1_trimmed_8710a53f-b009-4092-a87c-32823bcba330	157 bp.	SSU: 1-151	ITS1: 152-157	5.8S: Not found	ITS2: Not found	LSU: Not found	Broken or partial sequence, no 5.8S! 
18S_FBA73546_pass_barcode61_af591219_c9d44752_1_trimmed_e1bd7af9-2ad9-4c91-8b29-233279eeb350	159 bp.	SSU: 1-156	ITS1: 157-159	5.8S: Not found	ITS2: Not found	LSU: Not found	Broken or partial sequence, no 5.8S! 
18S_FBA73546_pass_barcode61_af591219_c9d44752_1_trimmed_926e05d9-500c-4a25-84af-27b4a412f818	191 bp.	SSU: 1-154	ITS1: 155-191	5.8S: Not found	ITS2: Not found	LSU: Not found	Broken or partial sequence, no 5.8S! 
18S_FBA73546_pass_barcode61_af591219_c9d44752_1_trimmed_3ae668da-089b-4453-85ee-451ef55273a1	329 bp.	SSU: 1-151	ITS1: 152-329	5.8S: Not found	ITS2: Not found	LSU: Not found	Broken or partial sequence, no 5.8S! 
18S_FBA73546_pass_barcode61_af591219_c9d44752_1_trimmed_7d0719a1-50cb-4fcb-9f4c-7722b3ea043a	159 bp.	SSU: 1-156	ITS1: 157-159	5.8S: Not found	ITS2: Not found	LSU: Not found	Broken or partial sequence, no 5.8S! 
18S_FBA73546_pass_barcode61_af591219_c9d44752_1_trimmed_f4c71a2e-dcdd-48ce-8069-3e765cf9b100	155 bp.	SSU: 1-150	ITS1: 151-155	5.8S: Not found	ITS2: Not found	LSU: Not found	Broken or partial sequence, no 5.8S! 
18S_FBA73546_pass_barcode61_af591219_c9d44752_1_trimmed_35d4437d-4be8-4a72-a419-9cb376184708	151 bp.	SSU: 1-150	ITS1: 151-151	5.8S: Not found	ITS2: Not found	LSU: Not found	Broken or partial sequence, no 5.8S! 
18S_FBA73546_pass_barcode61_af591219_c9d44752_1_trimmed_b7bda049-e8e6-4b22-a71c-64c4193c6c09	204 bp.	SSU: 1-157	ITS1: 158-204	5.8S: Not found	ITS2: Not found	LSU: Not found	Broken or partial sequence, no 5.8S! 
18S_FBA73546_pass_barcode61_af591219_c9d44752_1_trimmed_4212c223-fc46-447c-b946-6ae361e6f97e	161 bp.	SSU: 1-158	ITS1: 159-161	5.8S: Not found	ITS2: Not found	LSU: Not found	Broken or partial sequence, no 5.8S! 
18S_FBA73546_pass_barcode61_af591219_c9d44752_1_trimmed_ee9f35e7-cb2d-440a-897d-afb21bf88d3b	155 bp.	SSU: 1-152	ITS1: 153-155	5.8S: Not found	ITS2: Not found	LSU: Not found	Broken or partial sequence, no 5.8S! 
18S_FBA73546_pass_barcode61_af591219_c9d44752_1_trimmed_48f290aa-8a1e-48e0-824e-dc5ba973d0f7	155 bp.	SSU: 1-152	ITS1: 153-155	5.8S: Not found	ITS2: Not found	LSU: Not found	Broken or partial sequence, no 5.8S! 
18S_FBA73546_pass_barcode61_af591219_c9d44752_1_trimmed_15e07e85-08c3-40dd-8e66-4a9094ff8719	159 bp.	SSU: 1-156	ITS1: 157-159	5.8S: Not found	ITS2: Not found	LSU: Not found	Broken or partial sequence, no 5.8S! 
18S_FBA73546_pass_barcode61_af591219_c9d44752_1_trimmed_dfe36859-1651-44e4-a329-24c81b8da2da	160 bp.	SSU: 1-157	ITS1: 158-160	5.8S: Not found	ITS2: Not found	LSU: Not found	Broken or partial sequence, no 5.8S! 
18S_FBA73546_pass_barcode61_af591219_c9d44752_1_trimmed_54bb2f24-41fa-46a4-a98f-443c1c0dc3f5	160 bp.	SSU: 1-157	ITS1: 158-160	5.8S: Not found	ITS2: Not found	LSU: Not found	Broken or partial sequence, no 5.8S! 
18S_FBA73546_pass_barcode61_af591219_c9d44752_1_trimmed_2f6eb821-c994-4ecb-a21c-f186f860e373	159 bp.	SSU: 1-156	ITS1: 157-159	5.8S: Not found	ITS2: Not found	LSU: Not found	Broken or partial sequence, no 5.8S! 
18S_FBA73546_pass_barcode61_af591219_c9d44752_1_trimmed_5d33737f-a644-4b26-843a-d6ee3dfdcf01	159 bp.	SSU: 1-154	ITS1: 155-159	5.8S: Not found	ITS2: Not found	LSU: Not found	Broken or partial sequence, no 5.8S! 
18S_FBA73546_pass_barcode61_af591219_c9d44752_1_trimmed_37ddd0aa-0886-4cad-9c4e-821648278103	159 bp.	SSU: 1-152	ITS1: 153-159	5.8S: Not found	ITS2: Not found	LSU: Not found	Broken or partial sequence, no 5.8S! 
18S_FBA73546_pass_barcode61_af591219_c9d44752_1_trimmed_cd2e7566-7667-4396-a010-cb51dcf5c47c	163 bp.	SSU: 1-159	ITS1: 160-163	5.8S: Not found	ITS2: Not found	LSU: Not found	Broken or partial sequence, no 5.8S! 
18S_FBA73546_pass_barcode61_af591219_c9d44752_1_trimmed_3f3e9122-4d57-4f65-aaa3-2a198b2414d1	155 bp.	SSU: 1-151	ITS1: 152-155	5.8S: Not found	ITS2: Not found	LSU: Not found	Broken or partial sequence, no 5.8S! 
18S_FBA73546_pass_barcode61_af591219_c9d44752_1_trimmed_59b1ba97-b3b4-4643-9466-50da5dd54acd	159 bp.	SSU: 1-153	ITS1: 154-159	5.8S: Not found	ITS2: Not found	LSU: Not found	Broken or partial sequence, no 5.8S! 
18S_FBA73546_pass_barcode61_af591219_c9d44752_1_trimmed_43d362c3-ac6f-4a52-9858-ae94959044db	154 bp.	SSU: 1-151	ITS1: 152-154	5.8S: Not found	ITS2: Not found	LSU: Not found	Broken or partial sequence, no 5.8S! 
18S_FBA73546_pass_barcode61_af591219_c9d44752_1_trimmed_3c09f018-7a0b-48a7-b695-def7ffe7456b	159 bp.	SSU: 1-156	ITS1: 157-159	5.8S: Not found	ITS2: Not found	LSU: Not found	Broken or partial sequence, no 5.8S! 
18S_FBA73546_pass_barcode61_af591219_c9d44752_1_trimmed_0857140e-81aa-46f0-b2e4-200d22929249	158 bp.	SSU: 1-155	ITS1: 156-158	5.8S: Not found	ITS2: Not found	LSU: Not found	Broken or partial sequence, no 5.8S! 
18S_FBA73546_pass_barcode61_af591219_c9d44752_1_trimmed_25673245-9132-4b9e-b976-23a44c1bf7bc	167 bp.	SSU: 1-164	ITS1: 165-167	5.8S: Not found	ITS2: Not found	LSU: Not found	Broken or partial sequence, no 5.8S! 
18S_FBA73546_pass_barcode61_af591219_c9d44752_1_trimmed_492bce79-f13b-4afc-a7ae-f5ff173564a9	160 bp.	SSU: 1-155	ITS1: 156-160	5.8S: Not found	ITS2: Not found	LSU: Not found	Broken or partial sequence, no 5.8S! 
18S_FBA73546_pass_barcode61_af591219_c9d44752_1_trimmed_64823f16-5b4d-4f41-aab1-4b2b09e727a0	184 bp.	SSU: 1-143	ITS1: 144-184	5.8S: Not found	ITS2: Not found	LSU: Not found	Broken or partial sequence, no 5.8S! 
18S_FBA73546_pass_barcode61_af591219_c9d44752_1_trimmed_7d6b7638-d52a-4c9b-9dd8-574d17e5471d	163 bp.	SSU: 1-158	ITS1: 159-163	5.8S: Not found	ITS2: Not found	LSU: Not found	Broken or partial sequence, no 5.8S! 
18S_FBA73546_pass_barcode61_af591219_c9d44752_1_trimmed_0bd15e95-9675-4eea-8328-e87aa5439241	157 bp.	SSU: 1-154	ITS1: 155-157	5.8S: Not found	ITS2: Not found	LSU: Not found	Broken or partial sequence, no 5.8S! 
18S_FBA73546_pass_barcode61_af591219_c9d44752_1_trimmed_15380360-3b17-49af-a0a2-7f69c4389ba4	162 bp.	SSU: 1-156	ITS1: 157-162	5.8S: Not found	ITS2: Not found	LSU: Not found	Broken or partial sequence, no 5.8S! 
18S_FBA73546_pass_barcode61_af591219_c9d44752_1_trimmed_2090a998-0d03-4f03-9675-f25efe9c5f7c	159 bp.	SSU: 1-156	ITS1: 157-159	5.8S: Not found	ITS2: Not found	LSU: Not found	Broken or partial sequence, no 5.8S! 
18S_FBA73546_pass_barcode61_af591219_c9d44752_1_trimmed_2b561c77-3619-4225-a150-94aee089cf87	158 bp.	SSU: 1-155	ITS1: 156-158	5.8S: Not found	ITS2: Not found	LSU: Not found	Broken or partial sequence, no 5.8S! 
18S_FBA73546_pass_barcode61_af591219_c9d44752_1_trimmed_a6647b24-a1c1-4c1d-8907-bfce62d7a898	200 bp.	SSU: 1-159	ITS1: 160-200	5.8S: Not found	ITS2: Not found	LSU: Not found	Broken or partial sequence, no 5.8S! 
18S_FBA73546_pass_barcode61_af591219_c9d44752_1_trimmed_fd68b07b-452e-4631-8fd5-217d71b3e031	152 bp.	SSU: 1-149	ITS1: 150-152	5.8S: Not found	ITS2: Not found	LSU: Not found	Broken or partial sequence, no 5.8S! 
18S_FBA73546_pass_barcode61_af591219_c9d44752_1_trimmed_3122b85e-5c51-485b-bbe7-0033b77eb1d1	158 bp.	SSU: 1-155	ITS1: 156-158	5.8S: Not found	ITS2: Not found	LSU: Not found	Broken or partial sequence, no 5.8S! 
18S_FBA73546_pass_barcode61_af591219_c9d44752_1_trimmed_075cafd7-9163-4117-993c-34458bb387bf	153 bp.	SSU: 1-149	ITS1: 150-153	5.8S: Not found	ITS2: Not found	LSU: Not found	Broken or partial sequence, no 5.8S! 
18S_FBA73546_pass_barcode61_af591219_c9d44752_1_trimmed_7201317c-4bc1-422c-9f3e-318c9e9f0258	158 bp.	SSU: 1-155	ITS1: 156-158	5.8S: Not found	ITS2: Not found	LSU: Not found	Broken or partial sequence, no 5.8S! 
18S_FBA73546_pass_barcode61_af591219_c9d44752_1_trimmed_64132f1a-0f91-44f4-9840-a5f78ca3fe7e	153 bp.	SSU: 1-150	ITS1: 151-153	5.8S: Not found	ITS2: Not found	LSU: Not found	Broken or partial sequence, no 5.8S! 
18S_FBA73546_pass_barcode61_af591219_c9d44752_1_trimmed_91632356-a53c-425e-8f84-170668da2a21	153 bp.	SSU: 1-148	ITS1: 149-153	5.8S: Not found	ITS2: Not found	LSU: Not found	Broken or partial sequence, no 5.8S! 
18S_FBA73546_pass_barcode61_af591219_c9d44752_1_trimmed_49a96d87-5842-4203-a841-c0562243697c	157 bp.	SSU: 1-154	ITS1: 155-157	5.8S: Not found	ITS2: Not found	LSU: Not found	Broken or partial sequence, no 5.8S! 
18S_FBA73546_pass_barcode61_af591219_c9d44752_1_trimmed_e969ddc4-56b8-467a-b682-f29a0a941019	206 bp.	SSU: 1-156	ITS1: 157-206	5.8S: Not found	ITS2: Not found	LSU: Not found	Broken or partial sequence, no 5.8S! 
18S_FBA73546_pass_barcode61_af591219_c9d44752_1_trimmed_8b32aab0-4cdd-4c4d-b143-7aaf049f3f6d	154 bp.	SSU: 1-151	ITS1: 152-154	5.8S: Not found	ITS2: Not found	LSU: Not found	Broken or partial sequence, no 5.8S! 
18S_FBA73546_pass_barcode61_af591219_c9d44752_1_trimmed_4d6fe75d-28ec-4c33-a559-4d963810ae0b	155 bp.	SSU: 1-149	ITS1: 150-155	5.8S: Not found	ITS2: Not found	LSU: Not found	Broken or partial sequence, no 5.8S! 
18S_FBA73546_pass_barcode61_af591219_c9d44752_1_trimmed_cce682e9-bb42-4efd-a1a9-dab90262c3cd	159 bp.	SSU: 1-156	ITS1: 157-159	5.8S: Not found	ITS2: Not found	LSU: Not found	Broken or partial sequence, no 5.8S! 
18S_FBA73546_pass_barcode61_af591219_c9d44752_1_trimmed_fc986d43-181e-4ef4-8d8f-56548610abaf	180 bp.	SSU: 1-150	ITS1: 151-180	5.8S: Not found	ITS2: Not found	LSU: Not found	Broken or partial sequence, no 5.8S! 
18S_FBA73546_pass_barcode61_af591219_c9d44752_1_trimmed_42f787d6-b8d8-4ef0-b65e-4dd5c7445482	151 bp.	SSU: 1-148	ITS1: 149-151	5.8S: Not found	ITS2: Not found	LSU: Not found	Broken or partial sequence, no 5.8S! 
18S_FBA73546_pass_barcode61_af591219_c9d44752_1_trimmed_f7a543f7-3f02-432f-9e19-bf4ae67b0a98	158 bp.	SSU: 1-155	ITS1: 156-158	5.8S: Not found	ITS2: Not found	LSU: Not found	Broken or partial sequence, no 5.8S! 
18S_FBA73546_pass_barcode61_af591219_c9d44752_1_trimmed_a454d9e8-8725-4743-a617-fcc8bbe33007	155 bp.	SSU: 1-152	ITS1: 153-155	5.8S: Not found	ITS2: Not found	LSU: Not found	Broken or partial sequence, no 5.8S! 
18S_FBA73546_pass_barcode61_af591219_c9d44752_1_trimmed_7bc66e37-76cc-4575-be30-26b45cb12198	157 bp.	SSU: 1-154	ITS1: 155-157	5.8S: Not found	ITS2: Not found	LSU: Not found	Broken or partial sequence, no 5.8S! 
18S_FBA73546_pass_barcode61_af591219_c9d44752_1_trimmed_09e37c60-fdc3-4aa6-8ef0-6c137328ac4b	227 bp.	SSU: 1-56	ITS1: 57-227	5.8S: Not found	ITS2: Not found	LSU: Not found	Broken or partial sequence, no 5.8S! 
18S_FBA73546_pass_barcode61_af591219_c9d44752_1_trimmed_ff1c0f91-1f98-4dbc-be1f-5fbb9b1bd0d6	353 bp.	SSU: 1-176	ITS1: 177-353	5.8S: Not found	ITS2: Not found	LSU: Not found	Broken or partial sequence, no 5.8S! 
18S_FBA73546_pass_barcode61_af591219_c9d44752_1_trimmed_4bcb5dfb-64b8-422d-8b3f-60c021b4d316	153 bp.	SSU: 1-148	ITS1: 149-153	5.8S: Not found	ITS2: Not found	LSU: Not found	Broken or partial sequence, no 5.8S! 
18S_FBA73546_pass_barcode61_af591219_c9d44752_1_trimmed_38fa1ab3-c164-41d1-9c7a-ce26ecdaf6e3	153 bp.	SSU: 1-150	ITS1: 151-153	5.8S: Not found	ITS2: Not found	LSU: Not found	Broken or partial sequence, no 5.8S! 
18S_FBA73546_pass_barcode61_af591219_c9d44752_1_trimmed_f64fbf36-bb31-4237-8319-d0f1d5ee8b34	159 bp.	SSU: 1-156	ITS1: 157-159	5.8S: Not found	ITS2: Not found	LSU: Not found	Broken or partial sequence, no 5.8S! 
18S_FBA73546_pass_barcode61_af591219_c9d44752_1_trimmed_960cbe9a-e946-43d7-bc9b-5781f9e8a343	154 bp.	SSU: 1-151	ITS1: 152-154	5.8S: Not found	ITS2: Not found	LSU: Not found	Broken or partial sequence, no 5.8S! 
18S_FBA73546_pass_barcode61_af591219_c9d44752_1_trimmed_5cfd982b-3fb0-4c52-8456-b3539e93ce16	161 bp.	SSU: 1-158	ITS1: 159-161	5.8S: Not found	ITS2: Not found	LSU: Not found	Broken or partial sequence, no 5.8S! 
18S_FBA73546_pass_barcode61_af591219_c9d44752_1_trimmed_6d9d0876-cbcd-4790-9bfe-5eb39fafd10a	157 bp.	SSU: 1-154	ITS1: 155-157	5.8S: Not found	ITS2: Not found	LSU: Not found	Broken or partial sequence, no 5.8S! 
18S_FBA73546_pass_barcode61_af591219_c9d44752_1_trimmed_dded14ae-89cb-4108-8b56-9d5932ae424a	161 bp.	SSU: 1-158	ITS1: 159-161	5.8S: Not found	ITS2: Not found	LSU: Not found	Broken or partial sequence, no 5.8S! 
18S_FBA73546_pass_barcode61_af591219_c9d44752_1_trimmed_2ce90830-ca63-4d03-b2ab-afb6587f2650	159 bp.	SSU: 1-156	ITS1: 157-159	5.8S: Not found	ITS2: Not found	LSU: Not found	Broken or partial sequence, no 5.8S! 
18S_FBA73546_pass_barcode61_af591219_c9d44752_1_trimmed_0c55da25-9e58-4d5d-a3fb-76b5fc089bc5	155 bp.	SSU: 1-152	ITS1: 153-155	5.8S: Not found	ITS2: Not found	LSU: Not found	Broken or partial sequence, no 5.8S! 
18S_FBA73546_pass_barcode61_af591219_c9d44752_1_trimmed_5d845c0e-4a7c-4644-bfe7-b93ba375a379	155 bp.	SSU: 1-152	ITS1: 153-155	5.8S: Not found	ITS2: Not found	LSU: Not found	Broken or partial sequence, no 5.8S! 
18S_FBA73546_pass_barcode61_af591219_c9d44752_1_trimmed_cb0288ca-94d6-4b2f-b3f7-eedd39fd9f52	162 bp.	SSU: 1-159	ITS1: 160-162	5.8S: Not found	ITS2: Not found	LSU: Not found	Broken or partial sequence, no 5.8S! 
18S_FBA73546_pass_barcode61_af591219_c9d44752_1_trimmed_3e74b8be-3b16-4173-bba7-89ddcaf8642f	201 bp.	SSU: 1-155	ITS1: 156-201	5.8S: Not found	ITS2: Not found	LSU: Not found	Broken or partial sequence, no 5.8S! 
FITS_FBA73546_pass_barcode61_af591219_c9d44752_2_trimmed_7432e5dd-b1e7-4937-83ec-71cb539b4af9	211 bp.	SSU: 1-32	ITS1: 33-211	5.8S: Not found	ITS2: Not found	LSU: Not found	Broken or partial sequence, no 5.8S! 
FITS_FBA73546_pass_barcode61_af591219_c9d44752_2_trimmed_9c224aee-2b52-4da4-bafb-c271fc585f75	264 bp.	SSU: 1-88	ITS1: 89-264	5.8S: Not found	ITS2: Not found	LSU: Not found	Broken or partial sequence, no 5.8S! 
FITS_FBA73546_pass_barcode61_af591219_c9d44752_2_trimmed_4b22fe99-6e7a-4c9a-bcbc-937fe960d863	206 bp.	SSU: 1-32	ITS1: 33-175	5.8S: No end	ITS2: Not found	LSU: Not found	Broken or partial sequence, only partial 5.8S! 
FITS_FBA73546_pass_barcode61_af591219_c9d44752_2_trimmed_72546b12-4292-400b-a16e-3aa4dca6c13d	210 bp.	SSU: 1-33	ITS1: 34-180	5.8S: No end	ITS2: Not found	LSU: Not found	Broken or partial sequence, only partial 5.8S! 
FITS_FBA73546_pass_barcode61_af591219_c9d44752_2_trimmed_b025b249-f244-4515-ab7f-4d8dbcf44819	205 bp.	SSU: 1-32	ITS1: 33-205	5.8S: Not found	ITS2: Not found	LSU: Not found	Broken or partial sequence, no 5.8S! 
FITS_FBA73546_pass_barcode61_af591219_c9d44752_2_trimmed_b82c9536-997a-4c8c-b919-e2ee4ef42d49	209 bp.	SSU: 1-31	ITS1: 32-179	5.8S: No end	ITS2: Not found	LSU: Not found	Broken or partial sequence, only partial 5.8S! 
FITS_FBA73546_pass_barcode61_af591219_c9d44752_2_trimmed_f09327e4-d4fe-4831-acfc-71f7c0812055	446 bp.	SSU: 1-269	ITS1: 270-446	5.8S: Not found	ITS2: Not found	LSU: Not found	Broken or partial sequence, no 5.8S! 
FITS_FBA73546_pass_barcode61_af591219_c9d44752_2_trimmed_2d45fd56-bc7d-4195-872c-2061739e8e80	232 bp.	SSU: 1-33	ITS1: 34-202	5.8S: No end	ITS2: Not found	LSU: Not found	Broken or partial sequence, only partial 5.8S! 
FITS_FBA73546_pass_barcode61_af591219_c9d44752_2_trimmed_8425563a-2dfa-4caf-b071-11607e25a9be	267 bp.	SSU: 1-32	ITS1: 33-197	5.8S: No end	ITS2: Not found	LSU: Not found	Broken or partial sequence, only partial 5.8S! 
FITS_FBA73546_pass_barcode61_af591219_c9d44752_2_trimmed_fcd6efff-0f35-4dd4-972f-859429835dd7	209 bp.	SSU: 1-33	ITS1: 34-181	5.8S: No end	ITS2: Not found	LSU: Not found	Broken or partial sequence, only partial 5.8S! 
FITS_FBA73546_pass_barcode61_af591219_c9d44752_2_trimmed_43e3e90d-2343-4e63-bc67-af5f34196038	3083 bp.	SSU: 1-177	ITS1: 178-324	5.8S: 325-478	ITS2: 479-3083	LSU: Not found	ITS region too long! 
FITS_FBA73546_pass_barcode61_af591219_c9d44752_2_trimmed_c36d2819-e52a-41f7-a0b3-0a2788ad3ff0	209 bp.	SSU: 1-32	ITS1: 33-209	5.8S: Not found	ITS2: Not found	LSU: Not found	Broken or partial sequence, no 5.8S! 
FITS_FBA73546_pass_barcode61_af591219_c9d44752_2_trimmed_134983ff-05b9-4900-a094-096985ff1c0c	205 bp.	SSU: 1-32	ITS1: 33-205	5.8S: Not found	ITS2: Not found	LSU: Not found	Broken or partial sequence, no 5.8S! 
FITS_FBA73546_pass_barcode61_af591219_c9d44752_2_trimmed_bfd86928-ed12-429d-8096-b132b2762720	210 bp.	SSU: 1-33	ITS1: 34-180	5.8S: No end	ITS2: Not found	LSU: Not found	Broken or partial sequence, only partial 5.8S! 
FITS_FBA73546_pass_barcode61_af591219_c9d44752_2_trimmed_fc49991d-057c-465b-85f1-9a8c21d2d0e9	207 bp.	SSU: 1-32	ITS1: 33-177	5.8S: No end	ITS2: Not found	LSU: Not found	Broken or partial sequence, only partial 5.8S! 
FITS_FBA73546_pass_barcode61_af591219_c9d44752_2_trimmed_7390c950-0727-48dd-8c9f-f6d53fe810c3	1654 bp.	SSU: 1-181	ITS1: 182-331	5.8S: 332-494	ITS2: 495-706	LSU: 707-1654	
FITS_FBA73546_pass_barcode61_af591219_c9d44752_2_trimmed_df00e5af-7c8a-4c4c-bd9a-ada244db982b	238 bp.	SSU: 1-32	ITS1: 33-238	5.8S: Not found	ITS2: Not found	LSU: Not found	Broken or partial sequence, no 5.8S! 
FITS_FBA73546_pass_barcode61_af591219_c9d44752_2_trimmed_600167d1-dc70-4aa0-bad0-dc973fc4f036	211 bp.	SSU: 1-32	ITS1: 33-211	5.8S: Not found	ITS2: Not found	LSU: Not found	Broken or partial sequence, no 5.8S! 
FITS_FBA73546_pass_barcode61_af591219_c9d44752_2_trimmed_926af603-f9c7-42f9-8141-4f9053bbfe3c	209 bp.	SSU: 1-32	ITS1: 33-209	5.8S: Not found	ITS2: Not found	LSU: Not found	Broken or partial sequence, no 5.8S! 
FITS_FBA73546_pass_barcode61_af591219_c9d44752_2_trimmed_2a5c6b8e-43c2-4830-9bea-13ce9961fa71	209 bp.	SSU: 1-31	ITS1: 32-179	5.8S: No end	ITS2: Not found	LSU: Not found	Broken or partial sequence, only partial 5.8S! 
FITS_FBA73546_pass_barcode61_af591219_c9d44752_2_trimmed_d35003c9-b6c5-4c93-a997-34c47d0e8e47	207 bp.	SSU: 1-32	ITS1: 33-177	5.8S: No end	ITS2: Not found	LSU: Not found	Broken or partial sequence, only partial 5.8S! 
FITS_FBA73546_pass_barcode61_af591219_c9d44752_2_trimmed_155cfe21-787d-49ff-9c29-74a9be9f5e35	213 bp.	SSU: 1-33	ITS1: 34-183	5.8S: No end	ITS2: Not found	LSU: Not found	Broken or partial sequence, only partial 5.8S! 
FITS_FBA73546_pass_barcode61_af591219_c9d44752_2_trimmed_6e229dfe-8972-468a-8692-9dd223ce889a	203 bp.	SSU: 1-32	ITS1: 33-203	5.8S: Not found	ITS2: Not found	LSU: Not found	Broken or partial sequence, no 5.8S! 
FITS_FBA73546_pass_barcode61_af591219_c9d44752_2_trimmed_7579ce04-212e-4508-b1d4-f69fe44aa67d	204 bp.	SSU: 1-32	ITS1: 33-204	5.8S: Not found	ITS2: Not found	LSU: Not found	Broken or partial sequence, no 5.8S! 
FITS_FBA73546_pass_barcode61_af591219_c9d44752_2_trimmed_3b8e8a36-e1f7-4e44-a412-d8665baceb38	210 bp.	SSU: 1-32	ITS1: 33-180	5.8S: No end	ITS2: Not found	LSU: Not found	Broken or partial sequence, only partial 5.8S! 
FITS_FBA73546_pass_barcode61_af591219_c9d44752_2_trimmed_bbf85344-6eea-4b35-a507-8e58ba010ef8	208 bp.	SSU: 1-31	ITS1: 32-178	5.8S: No end	ITS2: Not found	LSU: Not found	Broken or partial sequence, only partial 5.8S! 
FITS_FBA73546_pass_barcode61_af591219_c9d44752_2_trimmed_de48a933-a3d1-41bb-8650-2784439afc5b	718 bp.	SSU: Not found	ITS1: Not found	5.8S: No start	ITS2: 308-525	LSU: 526-718	Broken or partial sequence, only partial 5.8S! 
FITS_FBA73546_pass_barcode61_af591219_c9d44752_2_trimmed_07224bf9-3f16-4601-9372-1fc18003f35f	209 bp.	SSU: 1-32	ITS1: 33-209	5.8S: Not found	ITS2: Not found	LSU: Not found	Broken or partial sequence, no 5.8S! 
FITS_FBA73546_pass_barcode61_af591219_c9d44752_2_trimmed_5a8047ef-1b45-4a67-92f1-03f0f449944a	226 bp.	SSU: 1-31	ITS1: 32-196	5.8S: No end	ITS2: Not found	LSU: Not found	Broken or partial sequence, only partial 5.8S! 
FITS_FBA73546_pass_barcode61_af591219_c9d44752_2_trimmed_e8e93d3b-0b19-4d3d-bd60-b5ad6370461e	258 bp.	SSU: 1-32	ITS1: 33-182	5.8S: No end	ITS2: Not found	LSU: Not found	Broken or partial sequence, only partial 5.8S! 
FITS_FBA73546_pass_barcode61_af591219_c9d44752_2_trimmed_240429df-20dd-41fa-bff0-c96e0f3a60d8	206 bp.	SSU: 1-30	ITS1: 31-176	5.8S: No end	ITS2: Not found	LSU: Not found	Broken or partial sequence, only partial 5.8S! 
FITS_FBA73546_pass_barcode61_af591219_c9d44752_2_trimmed_468d7c7c-632e-4c1c-9b9d-72786731c65f	208 bp.	SSU: 1-32	ITS1: 33-208	5.8S: Not found	ITS2: Not found	LSU: Not found	Broken or partial sequence, no 5.8S! 
FITS_FBA73546_pass_barcode61_af591219_c9d44752_2_trimmed_8e10e949-69f5-4144-b032-2111aa6247f1	210 bp.	SSU: 1-32	ITS1: 33-180	5.8S: No end	ITS2: Not found	LSU: Not found	Broken or partial sequence, only partial 5.8S! 
FITS_FBA73546_pass_barcode61_af591219_c9d44752_2_trimmed_de784a44-208a-42ea-8c45-449a975c3f33	199 bp.	SSU: 1-32	ITS1: 33-199	5.8S: Not found	ITS2: Not found	LSU: Not found	Broken or partial sequence, no 5.8S! 
FITS_FBA73546_pass_barcode61_af591219_c9d44752_2_trimmed_f111e75e-bd5c-4fdd-83a6-b82a3a0d043d	221 bp.	SSU: 1-32	ITS1: 33-221	5.8S: Not found	ITS2: Not found	LSU: Not found	Broken or partial sequence, no 5.8S! 
FITS_FBA73546_pass_barcode61_af591219_c9d44752_2_trimmed_882ce321-2903-44bc-a8b7-3be8bef60084	206 bp.	SSU: 1-32	ITS1: 33-206	5.8S: Not found	ITS2: Not found	LSU: Not found	Broken or partial sequence, no 5.8S! 
FITS_FBA73546_pass_barcode61_af591219_c9d44752_2_trimmed_34cd02d3-2471-478f-b062-ead3f1357e92	207 bp.	SSU: 1-30	ITS1: 31-177	5.8S: No end	ITS2: Not found	LSU: Not found	Broken or partial sequence, only partial 5.8S! 
FITS_FBA73546_pass_barcode61_af591219_c9d44752_2_trimmed_e8d64888-75e2-41ca-89e3-ce3d55aafa7d	411 bp.	SSU: 1-198	ITS1: 199-411	5.8S: Not found	ITS2: Not found	LSU: Not found	Broken or partial sequence, no 5.8S! 
